example_id,model,method,warning_type,details
1996,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
1997,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
1998,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
1999,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2000,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2001,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2001,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=3"
2002,BanglaBERT,SHAP,token_count_mismatch,"tokens=24, attributions=0"
2003,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2003,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.00, original_words=3, reconstructed=5"
2004,BanglaBERT,SHAP,token_count_mismatch,"tokens=13, attributions=0"
2005,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2006,BanglaBERT,SHAP,token_count_mismatch,"tokens=49, attributions=0"
2007,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2008,BanglaBERT,SHAP,token_count_mismatch,"tokens=13, attributions=0"
2009,BanglaBERT,SHAP,token_count_mismatch,"tokens=31, attributions=0"
2010,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2011,BanglaBERT,SHAP,token_count_mismatch,"tokens=40, attributions=0"
2012,BanglaBERT,SHAP,token_count_mismatch,"tokens=20, attributions=0"
2013,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2014,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2014,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=4"
2015,BanglaBERT,SHAP,token_count_mismatch,"tokens=19, attributions=0"
2016,BanglaBERT,SHAP,token_count_mismatch,"tokens=19, attributions=0"
2017,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2017,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.20, original_words=5, reconstructed=10"
2018,BanglaBERT,SHAP,token_count_mismatch,"tokens=9, attributions=0"
2019,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2020,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2021,BanglaBERT,SHAP,token_count_mismatch,"tokens=15, attributions=0"
2022,BanglaBERT,SHAP,token_count_mismatch,"tokens=45, attributions=0"
2023,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2024,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2025,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2026,BanglaBERT,SHAP,token_count_mismatch,"tokens=43, attributions=0"
2027,BanglaBERT,SHAP,token_count_mismatch,"tokens=30, attributions=0"
2028,BanglaBERT,SHAP,token_count_mismatch,"tokens=32, attributions=0"
2029,BanglaBERT,SHAP,token_count_mismatch,"tokens=26, attributions=0"
2030,BanglaBERT,SHAP,token_count_mismatch,"tokens=30, attributions=0"
2031,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2032,BanglaBERT,SHAP,token_count_mismatch,"tokens=17, attributions=0"
2032,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.25, original_words=8, reconstructed=14"
2033,BanglaBERT,SHAP,token_count_mismatch,"tokens=34, attributions=0"
2034,BanglaBERT,SHAP,token_count_mismatch,"tokens=21, attributions=0"
2034,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.38, original_words=8, reconstructed=14"
2035,BanglaBERT,SHAP,token_count_mismatch,"tokens=4, attributions=0"
2036,BanglaBERT,SHAP,token_count_mismatch,"tokens=13, attributions=0"
2037,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2038,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2039,BanglaBERT,SHAP,token_count_mismatch,"tokens=22, attributions=0"
2040,BanglaBERT,SHAP,token_count_mismatch,"tokens=18, attributions=0"
2041,BanglaBERT,SHAP,token_count_mismatch,"tokens=40, attributions=0"
2042,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2043,BanglaBERT,SHAP,token_count_mismatch,"tokens=16, attributions=0"
2044,BanglaBERT,SHAP,token_count_mismatch,"tokens=29, attributions=0"
2045,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2046,BanglaBERT,SHAP,token_count_mismatch,"tokens=9, attributions=0"
2047,BanglaBERT,SHAP,token_count_mismatch,"tokens=27, attributions=0"
2048,BanglaBERT,SHAP,token_count_mismatch,"tokens=16, attributions=0"
2049,BanglaBERT,SHAP,token_count_mismatch,"tokens=23, attributions=0"
2050,BanglaBERT,SHAP,token_count_mismatch,"tokens=34, attributions=0"
2051,BanglaBERT,SHAP,token_count_mismatch,"tokens=18, attributions=0"
2052,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2053,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2054,BanglaBERT,SHAP,token_count_mismatch,"tokens=55, attributions=0"
2055,BanglaBERT,SHAP,token_count_mismatch,"tokens=9, attributions=0"
2056,BanglaBERT,SHAP,token_count_mismatch,"tokens=15, attributions=0"
2057,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2058,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2059,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2060,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2061,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2062,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2063,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2064,BanglaBERT,SHAP,token_count_mismatch,"tokens=22, attributions=0"
2065,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2066,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2067,BanglaBERT,SHAP,token_count_mismatch,"tokens=35, attributions=0"
2068,BanglaBERT,SHAP,token_count_mismatch,"tokens=32, attributions=0"
2069,BanglaBERT,SHAP,token_count_mismatch,"tokens=13, attributions=0"
2070,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2071,BanglaBERT,SHAP,token_count_mismatch,"tokens=317, attributions=0"
2072,BanglaBERT,SHAP,token_count_mismatch,"tokens=19, attributions=0"
2073,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2074,BanglaBERT,SHAP,token_count_mismatch,"tokens=25, attributions=0"
2075,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2076,BanglaBERT,SHAP,token_count_mismatch,"tokens=22, attributions=0"
2077,BanglaBERT,SHAP,token_count_mismatch,"tokens=30, attributions=0"
2078,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2079,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2080,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2081,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2082,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2083,BanglaBERT,SHAP,token_count_mismatch,"tokens=39, attributions=0"
2084,BanglaBERT,SHAP,token_count_mismatch,"tokens=22, attributions=0"
2085,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2086,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2087,BanglaBERT,SHAP,token_count_mismatch,"tokens=16, attributions=0"
2088,BanglaBERT,SHAP,token_count_mismatch,"tokens=15, attributions=0"
2089,BanglaBERT,SHAP,token_count_mismatch,"tokens=13, attributions=0"
2089,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.43, original_words=7, reconstructed=10"
2090,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2090,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=3"
2091,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2092,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2092,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=8"
2093,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2094,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2095,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2096,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2097,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2097,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.20, original_words=5, reconstructed=8"
2098,BanglaBERT,SHAP,token_count_mismatch,"tokens=31, attributions=0"
2099,BanglaBERT,SHAP,token_count_mismatch,"tokens=26, attributions=0"
2100,BanglaBERT,SHAP,token_count_mismatch,"tokens=18, attributions=0"
2101,BanglaBERT,SHAP,token_count_mismatch,"tokens=35, attributions=0"
2102,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2103,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2104,BanglaBERT,SHAP,token_count_mismatch,"tokens=31, attributions=0"
2105,BanglaBERT,SHAP,token_count_mismatch,"tokens=17, attributions=0"
2105,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.38, original_words=8, reconstructed=12"
2106,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2107,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2108,BanglaBERT,SHAP,token_count_mismatch,"tokens=9, attributions=0"
2109,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2110,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2111,BanglaBERT,SHAP,token_count_mismatch,"tokens=21, attributions=0"
2112,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2112,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=3"
2113,BanglaBERT,SHAP,token_count_mismatch,"tokens=9, attributions=0"
2114,BanglaBERT,SHAP,token_count_mismatch,"tokens=60, attributions=0"
2115,BanglaBERT,SHAP,token_count_mismatch,"tokens=15, attributions=0"
2116,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2117,BanglaBERT,SHAP,token_count_mismatch,"tokens=18, attributions=0"
2118,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2119,BanglaBERT,SHAP,token_count_mismatch,"tokens=18, attributions=0"
2120,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2121,BanglaBERT,SHAP,token_count_mismatch,"tokens=25, attributions=0"
2122,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2122,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=8"
2123,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2124,BanglaBERT,SHAP,token_count_mismatch,"tokens=17, attributions=0"
2125,BanglaBERT,SHAP,token_count_mismatch,"tokens=4, attributions=0"
2126,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2127,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2128,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2129,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2130,BanglaBERT,SHAP,token_count_mismatch,"tokens=9, attributions=0"
2131,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2132,BanglaBERT,SHAP,token_count_mismatch,"tokens=27, attributions=0"
2133,BanglaBERT,SHAP,token_count_mismatch,"tokens=24, attributions=0"
2134,BanglaBERT,SHAP,token_count_mismatch,"tokens=16, attributions=0"
2135,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2136,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2137,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2138,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2139,BanglaBERT,SHAP,token_count_mismatch,"tokens=17, attributions=0"
2140,BanglaBERT,SHAP,token_count_mismatch,"tokens=9, attributions=0"
2141,BanglaBERT,SHAP,token_count_mismatch,"tokens=13, attributions=0"
2142,BanglaBERT,SHAP,token_count_mismatch,"tokens=49, attributions=0"
2143,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2144,BanglaBERT,SHAP,token_count_mismatch,"tokens=9, attributions=0"
2145,BanglaBERT,SHAP,token_count_mismatch,"tokens=36, attributions=0"
2146,BanglaBERT,SHAP,token_count_mismatch,"tokens=15, attributions=0"
2147,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2148,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2149,BanglaBERT,SHAP,token_count_mismatch,"tokens=29, attributions=0"
2150,BanglaBERT,SHAP,token_count_mismatch,"tokens=78, attributions=0"
2151,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2151,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=5"
2152,BanglaBERT,SHAP,token_count_mismatch,"tokens=57, attributions=0"
2153,BanglaBERT,SHAP,token_count_mismatch,"tokens=24, attributions=0"
2154,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2155,BanglaBERT,SHAP,token_count_mismatch,"tokens=16, attributions=0"
2156,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2157,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2158,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2159,BanglaBERT,SHAP,token_count_mismatch,"tokens=20, attributions=0"
2160,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2161,BanglaBERT,SHAP,token_count_mismatch,"tokens=41, attributions=0"
2161,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.37, original_words=19, reconstructed=33"
2162,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2163,BanglaBERT,SHAP,token_count_mismatch,"tokens=169, attributions=0"
2164,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2165,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2166,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2167,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2168,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2169,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2170,BanglaBERT,SHAP,token_count_mismatch,"tokens=28, attributions=0"
2171,BanglaBERT,SHAP,token_count_mismatch,"tokens=16, attributions=0"
2172,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2173,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2174,BanglaBERT,SHAP,token_count_mismatch,"tokens=25, attributions=0"
2175,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2176,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2177,BanglaBERT,SHAP,token_count_mismatch,"tokens=16, attributions=0"
2178,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2179,BanglaBERT,SHAP,token_count_mismatch,"tokens=300, attributions=0"
2179,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.10, original_words=70, reconstructed=111"
2180,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2181,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2181,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=4"
2182,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2183,BanglaBERT,SHAP,token_count_mismatch,"tokens=26, attributions=0"
2184,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2185,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2186,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2187,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2188,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2189,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2190,BanglaBERT,SHAP,token_count_mismatch,"tokens=62, attributions=0"
2191,BanglaBERT,SHAP,token_count_mismatch,"tokens=4, attributions=0"
2192,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2193,BanglaBERT,SHAP,token_count_mismatch,"tokens=3, attributions=0"
2194,BanglaBERT,SHAP,token_count_mismatch,"tokens=18, attributions=0"
2194,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.44, original_words=9, reconstructed=14"
2195,BanglaBERT,SHAP,token_count_mismatch,"tokens=4, attributions=0"
2195,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.00, original_words=1, reconstructed=2"
2196,BanglaBERT,SHAP,token_count_mismatch,"tokens=20, attributions=0"
2197,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2198,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2199,BanglaBERT,SHAP,token_count_mismatch,"tokens=22, attributions=0"
2200,BanglaBERT,SHAP,token_count_mismatch,"tokens=19, attributions=0"
2201,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2202,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2203,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2204,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2205,BanglaBERT,SHAP,token_count_mismatch,"tokens=17, attributions=0"
2206,BanglaBERT,SHAP,token_count_mismatch,"tokens=19, attributions=0"
2207,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2208,BanglaBERT,SHAP,token_count_mismatch,"tokens=11, attributions=0"
2209,BanglaBERT,SHAP,token_count_mismatch,"tokens=28, attributions=0"
2210,BanglaBERT,SHAP,token_count_mismatch,"tokens=13, attributions=0"
2211,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2212,BanglaBERT,SHAP,token_count_mismatch,"tokens=13, attributions=0"
2213,BanglaBERT,SHAP,token_count_mismatch,"tokens=16, attributions=0"
2214,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2215,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2216,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2217,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2218,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2219,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2219,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.00, original_words=1, reconstructed=5"
2220,BanglaBERT,SHAP,token_count_mismatch,"tokens=25, attributions=0"
2221,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2221,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=8"
2222,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2223,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2224,BanglaBERT,SHAP,token_count_mismatch,"tokens=23, attributions=0"
2225,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2226,BanglaBERT,SHAP,token_count_mismatch,"tokens=13, attributions=0"
2227,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2228,BanglaBERT,SHAP,token_count_mismatch,"tokens=37, attributions=0"
2229,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2230,BanglaBERT,SHAP,token_count_mismatch,"tokens=7, attributions=0"
2231,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2232,BanglaBERT,SHAP,token_count_mismatch,"tokens=9, attributions=0"
2233,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2234,BanglaBERT,SHAP,token_count_mismatch,"tokens=15, attributions=0"
2234,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.00, original_words=1, reconstructed=12"
2235,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2236,BanglaBERT,SHAP,token_count_mismatch,"tokens=6, attributions=0"
2236,BanglaBERT,SHAP,word_reconstruction_fail,"overlap=0.00, original_words=1, reconstructed=4"
2237,BanglaBERT,SHAP,token_count_mismatch,"tokens=14, attributions=0"
2238,BanglaBERT,SHAP,token_count_mismatch,"tokens=8, attributions=0"
2239,BanglaBERT,SHAP,token_count_mismatch,"tokens=19, attributions=0"
2240,BanglaBERT,SHAP,token_count_mismatch,"tokens=17, attributions=0"
2241,BanglaBERT,SHAP,token_count_mismatch,"tokens=9, attributions=0"
2242,BanglaBERT,SHAP,token_count_mismatch,"tokens=49, attributions=0"
2243,BanglaBERT,SHAP,token_count_mismatch,"tokens=18, attributions=0"
2244,BanglaBERT,SHAP,token_count_mismatch,"tokens=30, attributions=0"
2245,BanglaBERT,SHAP,token_count_mismatch,"tokens=15, attributions=0"
2246,BanglaBERT,SHAP,token_count_mismatch,"tokens=12, attributions=0"
2247,BanglaBERT,SHAP,token_count_mismatch,"tokens=5, attributions=0"
2248,BanglaBERT,SHAP,token_count_mismatch,"tokens=10, attributions=0"
2249,BanglaBERT,SHAP,token_count_mismatch,"tokens=35, attributions=0"
